loan_id,grade,home_ownership,purpose,verification_status,term,emp_length_int,mths_since_issue_d,int_rate,mths_since_earliest_cr_line,acc_now_delinq,inq_last_6mths,annual_inc,dti,good_bad
1000,A,RENT,credit_card,Not Verified,36 months,3,41,7.69,124,0.0,2,65000.0,13.94,1
3851,C,MORTGAGE,home_improvement,Not Verified,36 months,6,54,15.31,229,0.0,2,60000.0,8.08,1
19002,A,MORTGAGE,debt_consolidation,Not Verified,36 months,4,57,8.9,258,0.0,2,90000.0,23.3,1
29979,D,MORTGAGE,debt_consolidation,Source Verified,60 months,10,84,15.2,226,0.0,1,35000.0,20.37,1
24776,C,MORTGAGE,debt_consolidation,Source Verified,60 months,10,47,14.98,330,0.0,1,100000.0,19.63,1
28883,C,RENT,debt_consolidation,Source Verified,36 months,6,42,14.99,217,,0,63000.0,27.79,0
8438,A,RENT,credit_card,Verified,36 months,5,86,7.51,192,0.0,1,36000.0,22.67,1
9996,C,RENT,debt_consolidation,Source Verified,36 months,6,55,15.31,168,0.0,0,63800.0,15.74,1
23556,A,RENT,debt_consolidation,Source Verified,36 months,5,53,8.9,160,0.0,0,36000.0,13.33,1
5378,D,RENT,debt_consolidation,Source Verified,60 months,0,76,16.89,206,0.0,1,25164.0,19.41,0
9342,D,MORTGAGE,debt_consolidation,Verified,60 months,10,49,19.2,282,,0,73985.0,5.27,1
26072,B,RENT,debt_consolidation,Not Verified,36 months,5,64,13.11,199,0.0,0,70000.0,9.82,1
5510,C,RENT,debt_consolidation,Source Verified,36 months,1,42,12.99,164,0.0,2,29000.0,29.3,1
15348,D,RENT,debt_consolidation,Not Verified,36 months,5,47,16.99,154,0.0,1,55000.0,26.77,1
17483,B,MORTGAGE,debt_consolidation,Source Verified,36 months,8,45,12.99,214,0.0,0,78900.0,22.92,1
11921,B,MORTGAGE,home_improvement,Verified,60 months,2,87,11.49,246,0.0,3,82000.0,21.12,1
22024,B,RENT,debt_consolidation,Not Verified,36 months,10,51,11.55,190,0.0,0,60000.0,18.98,1
4889,E,MORTGAGE,debt_consolidation,Source Verified,60 months,10,51,22.4,223,0.0,1,100000.0,9.62,1
11123,E,OWN,debt_consolidation,Verified,60 months,10,61,22.47,281,0.0,2,53000.0,30.05,1
17723,B,MORTGAGE,credit_card,Not Verified,36 months,2,61,10.16,198,0.0,0,70000.0,5.83,1
4082,A,MORTGAGE,debt_consolidation,Not Verified,36 months,10,81,7.29,286,0.0,0,86500.0,27.46,1
9184,F,MORTGAGE,home_improvement,Source Verified,60 months,10,41,24.08,195,0.0,0,94000.0,9.87,1
6503,D,MORTGAGE,debt_consolidation,Verified,60 months,10,43,15.61,499,0.0,0,205000.0,21.77,1
8918,C,MORTGAGE,credit_card,Not Verified,36 months,9,38,14.49,136,0.0,2,40000.0,12.57,1
17907,D,RENT,debt_consolidation,Source Verified,36 months,6,44,16.59,158,0.0,0,50000.0,26.38,1
28782,A,MORTGAGE,debt_consolidation,Not Verified,36 months,10,36,7.49,393,0.0,2,85000.0,20.91,1
6537,C,RENT,debt_consolidation,Source Verified,36 months,9,42,12.99,305,0.0,2,56300.0,28.29,1
13761,E,MORTGAGE,debt_consolidation,Verified,36 months,8,49,22.4,189,0.0,1,36400.0,18.13,1
25952,D,RENT,debt_consolidation,Verified,60 months,5,64,19.05,156,0.0,2,101000.0,16.24,1
2711,A,MORTGAGE,debt_consolidation,Source Verified,36 months,10,44,7.9,225,0.0,3,67500.0,18.76,1
13919,B,RENT,credit_card,Not Verified,36 months,6,62,13.11,274,0.0,1,45000.0,2.72,1
14702,E,MORTGAGE,debt_consolidation,Verified,60 months,2,49,22.4,412,,2,81500.0,25.03,1
24132,A,RENT,credit_card,Not Verified,36 months,6,65,6.03,299,0.0,0,60000.0,11.87,1
13671,E,MORTGAGE,debt_consolidation,Verified,60 months,10,60,22.47,246,0.0,0,37300.0,14.93,0
8592,A,RENT,debt_consolidation,Verified,36 months,6,74,8.9,203,0.0,3,171500.0,3.67,1
28236,C,MORTGAGE,debt_consolidation,Not Verified,36 months,10,51,16.78,234,0.0,3,82000.0,24.44,1
10553,A,MORTGAGE,credit_card,Verified,36 months,3,47,7.9,289,0.0,0,82570.0,11.73,1
3481,C,MORTGAGE,debt_consolidation,Not Verified,36 months,10,38,14.99,298,0.0,2,62000.0,5.98,1
9431,C,RENT,credit_card,Verified,36 months,2,46,14.47,147,0.0,0,37000.0,26.92,1
20538,C,RENT,debt_consolidation,Verified,60 months,10,55,16.29,543,0.0,0,57000.0,8.21,1
23833,B,RENT,debt_consolidation,Source Verified,36 months,0,78,10.59,193,0.0,2,55000.0,22.39,1
20295,C,RENT,debt_consolidation,Source Verified,36 months,8,37,14.99,133,0.0,2,45000.0,26.56,1
15598,A,MORTGAGE,debt_consolidation,Source Verified,36 months,8,37,7.69,292,0.0,2,100000.0,34.66,1
11601,E,RENT,debt_consolidation,Source Verified,60 months,10,38,19.52,163,,0,177000.0,8.21,1
24686,D,MORTGAGE,debt_consolidation,Verified,60 months,10,69,18.25,363,0.0,1,153114.0,20.2,1
18479,B,MORTGAGE,credit_card,Source Verified,36 months,8,52,9.71,340,0.0,0,98000.0,18.46,1
26594,A,RENT,debt_consolidation,Source Verified,36 months,2,45,7.62,130,0.0,0,75000.0,23.71,1
20600,D,RENT,credit_card,Source Verified,60 months,0,82,15.65,372,0.0,0,25000.0,15.02,1
5790,C,MORTGAGE,debt_consolidation,Verified,36 months,5,65,14.65,188,0.0,0,60000.0,21.02,1
18364,C,MORTGAGE,credit_card,Source Verified,36 months,6,41,14.49,278,0.0,1,400000.0,5.96,0
16236,A,MORTGAGE,credit_card,Not Verified,36 months,1,58,8.9,180,0.0,0,85000.0,16.01,1
1041,D,OWN,debt_consolidation,Source Verified,60 months,10,44,19.47,264,,1,105000.0,10.6,0
5715,C,RENT,debt_consolidation,Source Verified,36 months,3,43,14.99,134,0.0,0,46600.0,30.44,1
1575,A,MORTGAGE,major_purchase,Not Verified,36 months,8,41,6.49,356,0.0,0,45000.0,6.93,1
13537,A,RENT,debt_consolidation,Not Verified,36 months,2,41,7.69,163,0.0,0,42000.0,19.4,1
29695,B,MORTGAGE,debt_consolidation,Source Verified,36 months,10,49,9.67,257,0.0,0,50000.0,20.53,1
5692,C,RENT,small_business,Verified,36 months,5,53,15.88,180,0.0,0,53159.0,34.18,1
5958,C,MORTGAGE,debt_consolidation,Verified,60 months,10,51,14.3,256,0.0,1,92500.0,33.37,1
253,B,RENT,debt_consolidation,Not Verified,36 months,10,40,11.67,304,0.0,1,42000.0,22.4,0
1091,A,MORTGAGE,debt_consolidation,Verified,36 months,8,43,7.9,293,0.0,0,142950.0,28.66,1
694,C,RENT,debt_consolidation,Source Verified,36 months,0,67,16.29,469,0.0,1,58800.0,15.53,1
15291,C,OWN,debt_consolidation,Source Verified,36 months,4,49,17.1,228,0.0,0,32000.0,11.7,0
28359,D,RENT,debt_consolidation,Source Verified,36 months,5,46,17.57,132,0.0,2,42000.0,25.77,0
3554,C,RENT,debt_consolidation,Not Verified,36 months,4,41,13.35,200,0.0,1,24000.0,19.75,1
29900,B,MORTGAGE,debt_consolidation,Verified,36 months,10,53,11.55,269,0.0,0,89500.0,27.37,1
27343,B,RENT,debt_consolidation,Not Verified,36 months,10,41,9.17,301,,0,93000.0,6.66,1
8907,A,MORTGAGE,debt_consolidation,Not Verified,36 months,3,49,7.9,418,0.0,1,100000.0,29.33,1
369,C,MORTGAGE,credit_card,Source Verified,60 months,5,45,15.61,226,0.0,0,40560.0,18.05,1
25987,A,MORTGAGE,debt_consolidation,Not Verified,36 months,7,49,8.9,160,0.0,1,40000.0,15.03,1
27691,C,MORTGAGE,debt_consolidation,Source Verified,60 months,10,40,14.99,476,0.0,0,76000.0,24.35,1
27250,D,MORTGAGE,moving,Verified,36 months,7,87,14.84,134,0.0,0,12000.0,10.5,1
13871,B,MORTGAGE,small_business,Verified,36 months,8,44,12.99,160,0.0,1,60300.0,24.46,0
1223,E,RENT,debt_consolidation,Source Verified,60 months,6,41,18.99,195,0.0,0,34128.0,16.79,1
15908,B,RENT,debt_consolidation,Not Verified,36 months,10,50,13.67,202,0.0,0,51000.0,18.12,1
25593,D,RENT,debt_consolidation,Verified,60 months,2,41,17.57,287,0.0,0,225000.0,18.47,1
5987,D,RENT,debt_consolidation,Verified,36 months,7,36,17.86,190,0.0,0,75000.0,15.62,1
27996,D,RENT,debt_consolidation,Source Verified,36 months,5,47,19.22,173,0.0,4,50000.0,8.5,1
25990,C,OWN,other,Verified,60 months,6,52,16.78,369,0.0,2,93000.0,18.98,1
15360,C,RENT,debt_consolidation,Verified,36 months,10,56,15.31,130,0.0,0,75000.0,6.0,1
26373,A,RENT,wedding,Not Verified,36 months,10,65,8.9,128,0.0,3,103000.0,9.12,1
5898,C,RENT,credit_card,Verified,36 months,10,63,14.33,295,0.0,0,94700.0,21.23,1
10442,B,MORTGAGE,credit_card,Source Verified,60 months,2,47,13.53,173,0.0,1,45000.0,14.24,1
19121,C,MORTGAGE,debt_consolidation,Not Verified,60 months,9,41,13.98,229,0.0,2,85500.0,13.47,1
18577,B,MORTGAGE,debt_consolidation,Verified,36 months,3,54,11.14,192,0.0,0,40000.0,20.25,0
24045,A,RENT,small_business,Verified,36 months,5,64,7.9,234,0.0,0,200000.0,3.58,1
15436,E,MORTGAGE,debt_consolidation,Verified,60 months,6,49,23.1,167,,1,62395.0,24.7,1
19843,B,MORTGAGE,debt_consolidation,Verified,36 months,10,59,12.12,321,0.0,0,84000.0,12.8,1
15701,D,MORTGAGE,credit_card,Source Verified,60 months,10,37,17.86,260,0.0,2,100000.0,22.13,1
15018,B,MORTGAGE,home_improvement,Verified,36 months,2,56,12.12,387,0.0,4,112000.0,5.21,0
1557,B,RENT,debt_consolidation,Verified,36 months,0,46,12.49,172,0.0,3,90000.0,11.48,1
13612,F,MORTGAGE,debt_consolidation,Verified,60 months,0,55,23.28,337,0.0,2,90000.0,9.56,1
16456,B,MORTGAGE,debt_consolidation,Not Verified,36 months,10,41,10.99,270,0.0,0,75000.0,21.55,1
21076,F,MORTGAGE,debt_consolidation,Source Verified,60 months,0,37,23.43,283,1.0,0,200000.0,17.67,0
21747,B,MORTGAGE,credit_card,Not Verified,36 months,8,54,11.14,240,0.0,0,35000.0,26.06,1
18995,D,MORTGAGE,other,Verified,36 months,5,60,19.05,242,0.0,1,45000.0,16.29,1
21564,D,MORTGAGE,credit_card,Source Verified,60 months,10,42,15.61,226,0.0,0,113000.0,14.73,1
3413,B,OWN,debt_consolidation,Verified,36 months,7,79,11.49,221,0.0,0,51996.0,15.69,1
13113,A,RENT,debt_consolidation,Source Verified,36 months,3,38,7.69,322,0.0,0,115000.0,34.58,1
27886,B,MORTGAGE,debt_consolidation,Verified,60 months,0,49,12.99,575,0.0,0,51400.0,33.62,0
191,C,RENT,debt_consolidation,Source Verified,60 months,10,45,14.16,170,0.0,0,48000.0,28.25,0
27288,C,MORTGAGE,debt_consolidation,Source Verified,60 months,10,37,14.49,228,0.0,0,58000.0,11.42,1
24106,D,MORTGAGE,debt_consolidation,Source Verified,60 months,7,42,16.29,155,0.0,2,80000.0,16.25,0
13024,E,RENT,debt_consolidation,Verified,60 months,10,77,17.99,260,0.0,1,40000.0,20.46,1
14604,A,MORTGAGE,debt_consolidation,Not Verified,36 months,10,39,6.03,268,0.0,0,85000.0,19.1,1
2093,B,MORTGAGE,other,Verified,36 months,10,46,12.99,302,0.0,1,90000.0,31.15,1
25371,B,RENT,debt_consolidation,Verified,36 months,5,72,9.91,216,,0,29000.0,16.8,1
10181,A,MORTGAGE,credit_card,Verified,36 months,6,54,7.9,125,,1,32240.0,23.82,1
20024,B,RENT,debt_consolidation,Verified,36 months,10,62,10.16,217,0.0,0,55000.0,30.59,1
6618,D,MORTGAGE,credit_card,Not Verified,36 months,6,64,18.49,177,0.0,3,43000.0,13.0,1
12548,B,MORTGAGE,debt_consolidation,Verified,36 months,1,53,10.64,217,0.0,1,175000.0,6.02,1
10686,D,RENT,debt_consolidation,Verified,36 months,7,96,15.31,237,0.0,0,80000.0,24.3,1
21068,B,RENT,debt_consolidation,Source Verified,36 months,10,70,9.91,274,0.0,1,47000.0,15.03,0
7824,C,RENT,debt_consolidation,Source Verified,60 months,0,43,15.31,587,0.0,0,100000.0,33.34,1
10526,D,RENT,major_purchase,Source Verified,36 months,7,70,18.55,159,0.0,1,22000.0,18.93,1
23441,B,MORTGAGE,debt_consolidation,Not Verified,36 months,10,46,12.99,240,0.0,0,150000.0,6.8,1
12487,C,MORTGAGE,debt_consolidation,Verified,36 months,8,47,15.61,143,0.0,1,100000.0,25.87,0
21351,C,MORTGAGE,debt_consolidation,Verified,60 months,10,38,14.99,279,0.0,0,120000.0,24.76,1
29349,B,MORTGAGE,debt_consolidation,Not Verified,36 months,9,53,10.64,110,0.0,0,34323.0,12.81,1
5990,A,MORTGAGE,credit_card,Verified,36 months,0,40,8.39,235,0.0,0,28751.0,11.98,0
10209,F,RENT,debt_consolidation,Source Verified,60 months,10,51,24.08,161,0.0,1,80000.0,24.48,0
1543,B,MORTGAGE,debt_consolidation,Not Verified,36 months,10,40,9.17,211,0.0,5,75000.0,25.24,1
5637,C,OWN,debt_consolidation,Verified,36 months,10,42,14.99,220,0.0,2,60012.0,32.33,1
16473,C,MORTGAGE,other,Verified,36 months,10,106,13.79,249,,4,107500.0,12.02,0
29608,B,MORTGAGE,small_business,Verified,36 months,10,69,9.76,145,0.0,1,30000.0,14.06,1
13284,C,RENT,debt_consolidation,Verified,36 months,4,38,14.49,93,0.0,0,112000.0,3.83,1
8126,C,RENT,wedding,Verified,36 months,3,53,16.29,296,0.0,0,72800.0,7.67,1
629,D,RENT,small_business,Source Verified,36 months,10,47,19.22,302,0.0,3,75000.0,3.39,0
28344,A,MORTGAGE,debt_consolidation,Source Verified,36 months,2,48,6.03,188,0.0,0,110000.0,16.88,1
11695,B,MORTGAGE,home_improvement,Verified,36 months,10,55,12.12,345,0.0,1,42000.0,21.03,1
28687,C,MORTGAGE,debt_consolidation,Source Verified,60 months,0,75,13.49,259,0.0,3,95000.0,9.57,1
8379,B,MORTGAGE,debt_consolidation,Source Verified,36 months,10,74,10.65,487,0.0,2,104000.0,21.36,1
11319,B,MORTGAGE,credit_card,Verified,36 months,3,42,12.49,202,0.0,0,45000.0,14.11,1
23173,C,RENT,debt_consolidation,Verified,36 months,2,53,15.22,210,0.0,0,45000.0,8.16,1
21674,C,MORTGAGE,home_improvement,Verified,60 months,6,51,15.88,247,0.0,2,66000.0,34.33,1
27619,C,MORTGAGE,home_improvement,Not Verified,36 months,7,49,15.1,164,0.0,0,154000.0,5.9,1
16743,C,RENT,debt_consolidation,Source Verified,36 months,2,60,14.33,207,0.0,0,72000.0,23.03,1
21396,B,MORTGAGE,major_purchase,Not Verified,36 months,10,37,9.49,189,0.0,0,45000.0,34.61,1
4822,B,OWN,debt_consolidation,Verified,36 months,10,54,12.12,223,0.0,1,70000.0,4.1,1
7079,B,RENT,home_improvement,Source Verified,36 months,10,38,12.49,242,0.0,0,57860.0,16.86,0
6535,E,MORTGAGE,debt_consolidation,Not Verified,36 months,5,41,18.99,246,0.0,0,20000.0,10.32,1
12601,B,RENT,credit_card,Not Verified,36 months,2,73,12.69,177,0.0,0,35000.0,12.48,1
10268,C,MORTGAGE,credit_card,Source Verified,36 months,10,44,14.16,229,0.0,1,34000.0,24.0,1
4535,C,MORTGAGE,credit_card,Not Verified,60 months,10,41,14.99,286,0.0,0,35000.0,26.03,1
10296,A,MORTGAGE,debt_consolidation,Verified,36 months,6,61,6.03,209,0.0,0,41000.0,27.98,1
14733,B,RENT,debt_consolidation,Not Verified,36 months,3,41,12.49,235,0.0,1,87630.0,6.89,1
2687,A,RENT,medical,Not Verified,36 months,4,37,6.99,199,0.0,0,38840.0,18.4,1
25128,D,MORTGAGE,debt_consolidation,Source Verified,36 months,7,45,18.92,262,0.0,1,60000.0,34.02,1
3899,A,MORTGAGE,debt_consolidation,Verified,36 months,10,52,7.62,254,0.0,1,62000.0,10.16,1
1285,C,MORTGAGE,debt_consolidation,Verified,60 months,1,49,14.3,270,0.0,0,70000.0,25.46,1
6733,A,MORTGAGE,debt_consolidation,Verified,60 months,6,38,7.69,280,0.0,0,105000.0,11.29,1
11281,C,MORTGAGE,credit_card,Verified,36 months,10,54,15.8,363,0.0,1,46000.0,29.84,1
21470,A,MORTGAGE,car,Source Verified,36 months,1,77,6.99,355,0.0,2,141000.0,7.95,1
4221,D,MORTGAGE,debt_consolidation,Source Verified,60 months,8,46,17.57,164,0.0,1,62000.0,17.6,1
10020,D,RENT,debt_consolidation,Verified,60 months,7,43,18.92,258,0.0,0,68254.0,18.08,1
18420,D,RENT,debt_consolidation,Not Verified,36 months,4,57,17.77,117,0.0,1,90000.0,23.75,1
19413,C,RENT,debt_consolidation,Verified,60 months,9,57,16.29,327,0.0,0,66000.0,21.78,1
6515,C,RENT,debt_consolidation,Not Verified,36 months,0,40,13.35,176,0.0,2,16000.0,17.18,1
27169,E,RENT,debt_consolidation,Verified,60 months,0,41,19.52,164,0.0,1,68911.0,23.32,1
19489,C,MORTGAGE,credit_card,Not Verified,60 months,3,44,15.61,184,0.0,3,73000.0,12.48,1
29119,D,RENT,credit_card,Not Verified,36 months,3,42,16.99,124,0.0,0,20000.0,16.75,1
28942,D,RENT,debt_consolidation,Not Verified,36 months,6,51,17.56,267,0.0,0,45000.0,14.56,1
10243,D,MORTGAGE,credit_card,Not Verified,36 months,1,65,17.77,294,0.0,3,52000.0,17.18,1
20595,A,MORTGAGE,debt_consolidation,Not Verified,36 months,8,58,7.62,281,0.0,0,86000.0,7.58,1
26737,F,RENT,debt_consolidation,Verified,60 months,4,39,24.08,133,0.0,0,36000.0,31.3,1
16172,D,MORTGAGE,other,Not Verified,36 months,5,57,17.77,190,0.0,0,65500.0,7.91,1
18066,C,MORTGAGE,credit_card,Verified,60 months,6,52,15.88,278,0.0,1,130000.0,3.9,1
28580,D,MORTGAGE,debt_consolidation,Verified,60 months,10,48,19.97,437,0.0,1,147400.0,16.68,1
2987,A,MORTGAGE,debt_consolidation,Not Verified,36 months,4,36,8.19,347,0.0,0,120000.0,12.86,1
24319,B,MORTGAGE,debt_consolidation,Verified,36 months,7,46,13.53,245,0.0,0,53000.0,21.31,1
22045,B,MORTGAGE,debt_consolidation,Not Verified,36 months,4,41,11.67,341,0.0,0,100000.0,10.17,1
5041,A,MORTGAGE,debt_consolidation,Not Verified,36 months,7,38,8.39,207,0.0,0,87500.0,20.7,1
15762,B,MORTGAGE,credit_card,Verified,60 months,10,37,11.99,383,0.0,1,82000.0,37.41,1
28362,B,MORTGAGE,credit_card,Source Verified,36 months,5,46,12.99,142,0.0,5,62000.0,18.2,1
3112,C,OWN,debt_consolidation,Source Verified,36 months,0,43,14.99,158,0.0,0,25000.0,24.68,1
28222,B,MORTGAGE,debt_consolidation,Source Verified,36 months,2,50,13.67,261,0.0,0,44000.0,31.83,1
18641,C,MORTGAGE,major_purchase,Not Verified,60 months,5,84,12.98,237,0.0,2,55500.0,10.01,1
246,C,RENT,debt_consolidation,Verified,36 months,3,54,16.29,195,0.0,0,60000.0,21.38,0
3044,C,RENT,debt_consolidation,Not Verified,36 months,6,50,15.61,325,0.0,0,67000.0,8.22,1
17144,B,OWN,debt_consolidation,Not Verified,36 months,1,53,13.05,234,0.0,0,109636.0,12.7,1
8320,C,MORTGAGE,debt_consolidation,Source Verified,60 months,5,39,14.49,227,0.0,1,73000.0,30.56,1
17182,B,RENT,debt_consolidation,Not Verified,36 months,2,38,9.17,86,0.0,0,45000.0,29.29,1
10445,C,OWN,credit_card,Source Verified,36 months,10,40,12.99,396,0.0,2,43000.0,12.7,1
21191,D,MORTGAGE,other,Source Verified,36 months,3,41,16.99,198,0.0,0,140000.0,13.33,1
18430,B,MORTGAGE,debt_consolidation,Verified,36 months,10,38,12.49,240,0.0,1,41600.0,17.08,1
20579,B,RENT,credit_card,Source Verified,36 months,0,65,13.11,247,0.0,1,46225.0,18.9,1
7414,D,RENT,debt_consolidation,Source Verified,60 months,2,48,20.2,258,0.0,1,68000.0,16.75,0
8356,D,OWN,credit_card,Not Verified,36 months,0,53,18.25,148,0.0,1,75000.0,8.67,1
2036,F,OWN,debt_consolidation,Source Verified,36 months,8,43,23.43,180,0.0,3,52000.0,24.23,1
5846,B,MORTGAGE,debt_consolidation,Not Verified,36 months,0,40,11.67,243,0.0,0,60000.0,8.58,1
9338,B,RENT,debt_consolidation,Verified,36 months,10,45,10.99,369,0.0,0,65791.0,19.57,1
4760,D,MORTGAGE,debt_consolidation,Source Verified,36 months,10,38,16.99,159,0.0,1,85870.2,26.14,1
2022,D,MORTGAGE,debt_consolidation,Source Verified,60 months,10,44,16.59,232,0.0,1,100400.0,23.08,1
4173,C,RENT,debt_consolidation,Verified,60 months,2,47,15.61,218,0.0,0,180000.0,4.86,1
16674,E,MORTGAGE,debt_consolidation,Source Verified,60 months,7,38,19.52,233,0.0,0,68000.0,35.88,1
26264,B,MORTGAGE,home_improvement,Verified,36 months,8,56,10.16,298,0.0,0,84000.0,16.53,1
4342,B,RENT,debt_consolidation,Not Verified,36 months,5,50,10.99,165,,0,45000.0,26.16,1
28623,D,RENT,debt_consolidation,Verified,36 months,10,66,18.55,125,0.0,1,40320.0,25.98,0
4169,D,MORTGAGE,debt_consolidation,Verified,60 months,3,82,16.02,249,0.0,1,87500.0,22.13,1
4436,D,RENT,debt_consolidation,Verified,36 months,6,37,16.49,181,0.0,0,34770.0,4.35,1
17098,C,MORTGAGE,debt_consolidation,Not Verified,60 months,10,37,12.99,260,0.0,0,75000.0,22.44,1
12966,B,MORTGAGE,other,Source Verified,36 months,1,79,10.74,249,0.0,3,135000.0,13.39,1
18422,A,RENT,debt_consolidation,Verified,36 months,0,54,7.9,351,0.0,0,30000.0,16.4,1
27322,B,RENT,credit_card,Not Verified,36 months,7,46,11.99,270,0.0,0,78000.0,13.61,1
9963,E,MORTGAGE,debt_consolidation,Verified,36 months,10,63,20.49,192,0.0,1,85000.0,21.66,1
15396,B,MORTGAGE,other,Source Verified,36 months,10,66,10.74,209,0.0,1,105200.0,0.4,1
29141,A,MORTGAGE,debt_consolidation,Verified,36 months,8,55,8.9,239,0.0,1,103000.0,21.47,1
19381,B,RENT,credit_card,Verified,36 months,10,56,11.14,250,0.0,0,51000.0,30.15,1
14909,B,MORTGAGE,debt_consolidation,Not Verified,36 months,2,53,13.05,214,0.0,0,40000.0,11.73,0
16344,G,MORTGAGE,small_business,Not Verified,36 months,7,97,20.17,247,0.0,0,75000.0,11.25,0
2040,E,RENT,small_business,Verified,60 months,6,58,21.98,195,0.0,0,125000.0,7.4,1
15002,D,RENT,debt_consolidation,Not Verified,36 months,4,59,18.75,119,0.0,1,35000.0,12.41,1
1846,D,MORTGAGE,debt_consolidation,Not Verified,60 months,7,41,16.99,198,0.0,0,95000.0,24.48,1
15807,C,MORTGAGE,debt_consolidation,Not Verified,60 months,2,40,12.99,149,0.0,0,53000.0,16.33,1
15082,C,MORTGAGE,credit_card,Not Verified,36 months,4,41,12.99,193,0.0,0,32900.0,15.65,1
29452,D,MORTGAGE,debt_consolidation,Verified,60 months,10,47,19.22,178,,2,62000.0,16.55,1
27630,B,RENT,debt_consolidation,Source Verified,36 months,5,47,9.67,301,0.0,4,65108.0,5.53,1
13072,D,RENT,debt_consolidation,Verified,60 months,2,41,16.99,289,0.0,1,102000.0,4.06,1
19739,B,MORTGAGE,debt_consolidation,Verified,36 months,10,48,11.99,399,0.0,1,50000.0,28.95,1
18042,A,MORTGAGE,credit_card,Not Verified,36 months,1,42,7.69,163,0.0,0,65000.0,10.19,1
17165,D,RENT,debt_consolidation,Verified,36 months,8,53,17.56,174,0.0,0,38000.0,17.87,1
22464,C,RENT,debt_consolidation,Source Verified,36 months,7,43,13.35,132,0.0,0,31241.6,6.15,1
3563,A,MORTGAGE,credit_card,Source Verified,36 months,10,50,8.6,343,0.0,0,65000.0,18.13,1
26153,E,RENT,other,Not Verified,60 months,2,90,17.56,215,0.0,1,65000.0,8.14,1
14266,C,MORTGAGE,debt_consolidation,Verified,36 months,10,36,12.39,256,0.0,0,115000.0,25.41,1
13139,B,MORTGAGE,debt_consolidation,Not Verified,36 months,10,63,13.11,192,0.0,1,55000.0,28.34,1
9863,D,RENT,credit_card,Verified,36 months,10,59,18.75,153,0.0,1,28800.0,24.61,1
20831,C,MORTGAGE,debt_consolidation,Source Verified,36 months,4,79,13.49,272,0.0,0,52000.0,11.54,1
5993,D,RENT,debt_consolidation,Source Verified,36 months,10,38,15.61,254,0.0,0,50000.0,37.13,1
13938,C,RENT,credit_card,Not Verified,36 months,8,40,14.99,228,0.0,1,23000.0,18.37,1
6654,C,OWN,debt_consolidation,Verified,60 months,9,43,12.99,258,0.0,0,135000.0,5.55,1
16859,A,MORTGAGE,credit_card,Not Verified,36 months,10,37,6.03,316,0.0,0,110000.0,10.82,1
10749,E,MORTGAGE,credit_card,Verified,60 months,1,57,21.49,251,0.0,2,60000.0,26.96,1
2517,B,RENT,debt_consolidation,Source Verified,36 months,10,38,10.99,312,0.0,0,110906.0,10.04,1
29286,E,RENT,medical,Source Verified,60 months,10,46,19.99,245,0.0,0,55200.0,17.72,1
10407,D,MORTGAGE,debt_consolidation,Verified,36 months,7,67,19.22,365,0.0,1,105000.0,9.31,0
5203,C,OWN,credit_card,Source Verified,36 months,8,40,12.99,200,0.0,3,42000.0,23.69,1
14020,B,MORTGAGE,debt_consolidation,Verified,36 months,10,66,9.76,522,0.0,0,65000.0,24.54,1
12207,C,OWN,debt_consolidation,Not Verified,36 months,0,56,17.27,233,0.0,0,70000.0,9.43,0
25170,D,RENT,credit_card,Verified,36 months,1,51,19.52,206,0.0,1,52000.0,16.6,1
23113,D,MORTGAGE,car,Not Verified,36 months,3,52,19.52,201,0.0,2,60000.0,10.62,0
4108,E,MORTGAGE,debt_consolidation,Source Verified,60 months,6,40,20.99,208,0.0,3,35000.0,12.76,1
14792,B,RENT,credit_card,Not Verified,36 months,1,65,11.14,177,0.0,0,40000.0,10.23,0
